,Unnamed: 0,가게명,메인메뉴,지역(구),구체적 위치,후기,x,y,카테고리1
373,373,키웨스트 연산군묘점,"카페, 커피",도봉구,서울특별시 도봉구 방학동 584,"캐주얼한, 야외테라스, 반려동물동반, 무료주차",127.013612605757,37.6505418677786,카페
374,374,일구구일 스콘 덕성여대,"디저트, 스콘",도봉구,서울특별시 도봉구 쌍문동 423-96,"반려동물동반, 배달",127.036566808065,37.6612565120291,카페
375,375,런트베이크 방학동,"카페, 디저트",도봉구,서울특별시 도봉구 방학동 264-46,"차분한, 반려동물동반",127.037112986031,37.6785999375786,카페
376,376,무수울 도봉,"카페, 한옥카페",도봉구,서울특별시 도봉구 도봉동 435-18,"여유로운, 야외테라스, 주차",127.053170270124,37.6457688838595,카페
377,377,24시 무인카페 만월경 녹천점,"커피, 무인카페",도봉구,서울특별시 도봉구 창동 38-1 116호,"저렴, 반려동물동반",127.035618342664,37.6480233526672,카페
378,378,패멩베이커리 쌍문역,베이커리,도봉구,서울특별시 도봉구 창동 657-43,"예쁜, 테이크아웃, 주차",127.035213884938,37.664013475639,카페
379,379,온도감 방학동,"바닐라라떼, 쌀디저트",도봉구,서울특별시 도봉구 방학동 695,"인스타감성, 반려동물동반",127.042363632021,37.6646950591199,카페
380,380,이탈리안지 방학동,"파스타, 목살스테이크",도봉구,서울특별시 도봉구 방학동 703-65,"점심식사, 저녁식사, 놀이방, 주차, 배달",127.044456105793,37.6888380036568,음식점
381,381,도봉산해물짬뽕 도봉산역,"중식, 해물짬뽕",도봉구,서울특별시 도봉구 도봉동 288-1,"불맛, 점심식사, 저녁식사, 반려동물동반, 주차",127.049045042841,37.6522341445137,음식점
382,382,백번가코다리 본점,코다리조림,도봉구,서울특별시 도봉구 창동 7,"점심특선, 포장가능, 칸막이, 반려동물동반, 주차, 배달",127.018400384093,37.6629419758006,음식점
383,383,카페306 방학동,"카페, 애견카페",도봉구,서울특별시 도봉구 방학동 596-1,"숲속, 야외테라스, 정원, 반려동물동반, 주차",127.039260537022,37.6556827132594,카페
384,384,신선양고기 창동,"양고기, 양갈비",도봉구,서울특별시 도봉구 창동 715-8,"반려동물동반, 주차",127.042864077383,37.6557210120255,음식점
385,385,소통애 창동,"소갈비, 양념소갈비살",도봉구,서울특별시 도봉구 창동 826,"가성비좋은, 저녁식사, 반려동물동반, 예약가능, 주차, 배달",127.04531881719,37.6695149271119,음식점
386,386,호감 방학동,"맥주, 감자튀김",도봉구,서울특별시 도봉구 도봉동 622-80,"분위기좋은, 반려동물동반",127.036506141126,37.6373436249031,음식점
387,387,쌍문동쭈꾸미 창동,"쭈꾸미, 닭갈비",도봉구,서울특별시 도봉구 창동 553-3,"반려동물동반, 배달",127.049553479541,37.6526999202946,음식점
388,388,청담주막 창동,"요리주점, 술집",도봉구,서울특별시 도봉구 창동 6-1,"맛있는안주, 테이크아웃, 주차, 배달",127.037474413427,37.6619893557035,음식점
389,389,스위트가든 방학동,브런치,도봉구,서울특별시 도봉구 방학동 264-64,반려동물동반,127.037925460936,37.6621621999513,카페
390,390,통통포차 도봉구,"포차, 호프",도봉구,서울특별시 도봉구 방학동 674-1,반려동물동반,127.050866323014,37.6504066304724,음식점
391,391,닭마을숯불바베큐 창동,"바베큐치킨, 훈제치킨",도봉구,서울특별시 도봉구 창동 27-1,"반려동물동반, 주차, 배달",127.030526902604,37.6592999463086,음식점
392,392,카페아크 쌍문동,"카페, 카라멜마키아또",도봉구,서울특별시 도봉구 쌍문동 50,"편안한, 반려동물동반, 주차",127.041091675705,37.669098420725,카페
393,393,카페 노브 방학동,카페,도봉구,서울특별시 도봉구 방학동 650-3 1층,"편안한, 반려동물동반, 배달",127.048060587395,37.6857374077837,카페
394,394,꼬꼬스토리 도봉한신점,치킨,도봉구,서울특별시 도봉구 도봉동 30-1,"반려동물동반, 주차, 배달",127.041527472911,37.665202698765,음식점
395,395,카페더문 도봉구,"카페, 디저트",도봉구,서울특별시 도봉구 방학동 683-22,"반려동물동반, 주차, 배달",127.014323269543,37.6513905997364,카페
396,396,eeeyo 덕성여대,"채식, 그릭요거트",도봉구,서울특별시 도봉구 쌍문동 422-82 일층,"깔끔한, 반려동물동반, 배달",127.034274017047,37.6463578322785,카페
397,397,24시무인카페 만월경 쌍문역점,"무인카페, 쿠키",도봉구,서울특별시 도봉구 창동 655-26,테이크아웃,127.035902972818,37.6477592782372,카페
398,398,께 쌍문역,"카페, 쿠키",도봉구,서울특별시 도봉구 창동 657-123,"조용한, 반려동물동반, 주차",127.026784518655,37.6470685742339,카페
399,399,커피에반하다 쌍문역시티프라디움점,"커피, 딸기빙수",도봉구,서울특별시 도봉구 쌍문동 734,"반려동물동반, 제로페이, 배달",127.057885596874,37.5926328027752,카페
400,400,홍곱창 회기,"곱창, 데리야끼막창",동대문구,서울특별시 동대문구 휘경동 187-4,"시끌벅적한, 저녁식사, 반려동물동반, 배달",127.039313042101,37.5791638481844,음식점
401,401,가치한끼 제기동,"한식, 떡볶이",동대문구,서울특별시 동대문구 제기동 1019,"가성비좋은, 점심식사, 저녁식사, 반려동물동반, 주차",127.052968733954,37.5854722220897,음식점
402,402,너디블루 청량리,"레터링케익, 카페",동대문구,서울특별시 동대문구 전농동 103-312,"예쁜, 반려동물동반",127.056750648596,37.5924209000415,카페
403,403,언니네함바그 회기점,"샐러드, 함바그",동대문구,서울특별시 동대문구 이문동 341-60,"깔끔한, 점심식사, 저녁식사, 반려동물동반, 배달",127.054816126702,37.5833130496483,음식점
404,404,해피디쉬클럽 시립대,"피자, 루프탑",동대문구,서울특별시 동대문구 전농동 152-11,"경관/야경이좋은, 저녁식사, 반려동물동반, 배달",127.06010058956,37.588824373315,음식점
405,405,오앤디 회기,"카페, 테린느",동대문구,서울특별시 동대문구 휘경동 293-171,"깔끔한, 테이크아웃, 바자리, 반려동물동반, 주차",127.064098403605,37.5629303947309,카페
406,406,탕비실 장한평역,"카페, 커피",동대문구,서울특별시 동대문구 장안동 417-8,"아늑한분위기, 테이크아웃",127.048663335954,37.5847348107798,카페
407,407,청량회관 청량리,"술집, 참치회",동대문구,서울특별시 동대문구 청량리동 42-14,"시끌벅적한, 저녁식사, 예약필수, 콜키지, 바테이블",127.053386429244,37.591539767813,음식점
408,408,벤첸트 회기,"카페, 에그타르트",동대문구,서울특별시 동대문구 회기동 45-100,"깔끔한, 반려동물동반",127.039313042101,37.5791638481844,카페
409,409,아워오후 동대문구,"베이커리, 쿠키",동대문구,서울특별시 동대문구 제기동 1019,"크리스마스, 반려동물동반",127.056834672514,37.5881130356914,카페
410,410,망우로30 회기역,"카페, 크로플",동대문구,서울특별시 동대문구 휘경동 317-60,"예쁜, 야외테라스, 무료주차, 배달",127.051638900051,37.5925684869971,카페
411,411,카페반창고 경희대,"카페, 비건",동대문구,서울특별시 동대문구 회기동 42-54,"예쁜, 테이크아웃",127.03024516642,37.5762614441534,카페
412,412,매트팩토리 용두동,"커피, 카페",동대문구,서울특별시 동대문구 용두동 234-38,"깔끔한, 테이크아웃, 반려동물동반, 주차",127.069829985037,37.5641682661816,카페
413,413,하이어그라운드 장안동,"브런치, 와인바",동대문구,서울특별시 동대문구 장안동 444-2,"사진맛집, 점심식사, 저녁식사, 테이크아웃, 야외테라스, 정원",127.0436400441,37.5805758971013,카페
414,414,총각회수산 청량리,"횟집, 방어회",동대문구,서울특별시 동대문구 청량리동 773,"저렴한가격, 반려동물동반, 주차, 배달",127.053975895136,37.5915412116112,음식점
415,415,치맥파이브 회기,"치킨, 치맥",동대문구,서울특별시 동대문구 회기동 50-3,"캐주얼한, 저녁식사, 반려동물동반",127.047039698382,37.5761245816576,음식점
416,416,카페무무 청량리,"카페, 크로플",동대문구,서울특별시 동대문구 전농동 643-105,"분위기있는, 반려동물동반, 사진관, 배달",127.067945076852,37.5732507694492,카페
417,417,톤톤 장안동,"카페, 디저트",동대문구,서울특별시 동대문구 장안동 140-2,"깔끔한, 테이크아웃, 반려동물동반, 반려동물동반, 배달",127.053601472822,37.5922042420303,카페
418,418,고기야미안해 회기,"횟집, 붕어빵",동대문구,서울특별시 동대문구 회기동 11-7,"시끌벅적한, 저녁식사, 반려동물동반, 주차, 배달",127.05299334016,37.5920730619081,카페
419,419,굿갓레스토랑 회기점,"레스토랑, 파스타",동대문구,서울특별시 동대문구 회기동 16-23,"지역주민이찾는, 점심식사, 저녁식사, 반려동물동반, 배달",127.036654767049,37.5860731608391,음식점
420,420,TUC 동대문구,"bar, 뇨끼",동대문구,서울특별시 동대문구 제기동 1207,"분위기좋은, 반려동물동반",127.031935928142,37.585118758487,음식점
421,421,클락워크 제기동,"카페, 클라우드",동대문구,서울특별시 동대문구 제기동 146-47,"아늑한, 반려동물동반",127.059592516242,37.5730105710592,카페
422,422,호매호 답십리,돈가스,동대문구,서울특별시 동대문구 답십리동 64-41,"서민적인, 반려동물동반, 제로페이, 배달",127.068980806691,37.5675477702468,음식점
423,423,차포차 장안동,"포차, 술집",동대문구,서울특별시 동대문구 장안동 363-1 1층,"푸짐한, 반려동물동반",127.061119264492,37.5956084993471,음식점
424,424,FEELYO 이문동,"카페, 수제티라미수",동대문구,서울특별시 동대문구 이문동 305-74,"예쁜, 반려동물동반",127.069801628154,37.5687132661138,카페
425,425,에이셉피자 장안동,"피자, 하이볼",동대문구,서울특별시 동대문구 장안동 365-6,"힙한분위기, 저녁식사, 반려동물동반, 제로페이, 주차, 배달",127.067045795709,37.5784073139674,음식점
426,426,카페 이도 전농동,"핸드드립, 카페",동대문구,서울특별시 동대문구 전농동 3-92,"편안한분위기, 야외테라스",127.027117255752,37.5770305721083,카페
427,427,온더써드 신설동,"카페, 애견카페",동대문구,서울특별시 동대문구 신설동 91-226,"깔끔한, 반려동물동반, 주차",127.024766481081,37.5717468447365,카페
428,428,더티로우 커피 신설동,"커피, 이색카페",동대문구,서울 동대문구 신설동 109-8,"예쁜, 야외좌석, 반려동물동반, 무료주차",127.052864200349,37.5918295816905,카페
429,429,카페 그대쉴꽃 경희대,"카페, 꽃차",동대문구,서울특별시 동대문구 회기동 16-96,"예쁜, 반려동물동반",127.039313042101,37.5791638481844,카페
430,430,버터바스켓 동대문구,"레터링케익, 도시락케익",동대문구,서울 동대문구 제기동 1019 3층,"크리스마스, 반려동물동반",127.026882122661,37.5751294374708,음식점
431,431,타일러 동대문구,"수제맥주, 펍",동대문구,서울특별시 동대문구 신설동 92-126,"힙한분위기, 바자리, 반려동물동반, 반려동물동반, 양조장, 주차",127.056046973571,37.5982181250551,음식점
432,432,OTR 외대,"카페, 크로플",동대문구,서울특별시 동대문구 이문동 264-314,"예쁜, 테이크아웃",127.04939910033,37.5779958839791,카페
433,433,시에로시네마 청량리역,"카페, 크로플",동대문구,서울특별시 동대문구 전농동 530-82,"반려동물동반, 배달",127.023752400397,37.5740754042813,카페
434,434,힘찬풍천장어 신설동,"풍천장어, 장어",동대문구,서울특별시 동대문구 신설동 117-5,"국내산, 저녁식사, 셀프바, 반려동물동반, 주차",127.065219635818,37.5634783973295,음식점
435,435,영동교집 장안직영점,"고깃집, 냉삼",동대문구,서울특별시 동대문구 장안동 431-5,"국내산, 좌식, 반려동물동반, 제로페이, 주차",127.068314370152,37.5843160229219,음식점
436,436,깡통집 휘경동,"삼겹살, 차돌박이무한리필",동대문구,서울특별시 동대문구 휘경동 57-1,"좌식, 반려동물동반, 발렛파킹",127.037480779644,37.5744789132728,음식점
437,437,카페림 용두동,"카페, 마카롱",동대문구,서울특별시 동대문구 용두동 38-3,"빈티지, 반려동물동반, 주차, 배달",127.052309430997,37.5676279632083,카페
438,438,우리동네연탄구이 답십리,"고깃집, 소금구이",동대문구,서울특별시 동대문구 답십리동 495-1,"서민적인, 저녁식사, 연탄구이, 야외좌석, 연탄불, 무료주차",127.071617584069,37.5748542611345,음식점
439,439,읍천리382 장안점,"카페, 샌드위치",동대문구,서울특별시 동대문구 장안동 305-2,"복고풍, 테이크아웃, 반려동물동반, 반려동물동반, 주차, 배달",126.911088567346,37.4873487199594,카페
440,440,디스턴스 신대방역,"피낭시에, 카페",동작구,서울특별시 동작구 신대방동 692-26,"조용한, 점심식사, 저녁식사, 테이크아웃, 셀프바, 주차",126.982216711909,37.4902306344918,카페
441,441,파니모들 이수역,"카페, 디저트",동작구,서울특별시 동작구 사당동 79-3 원옥빌딩 1층,"예쁜, 테이크아웃, 반려동물동반",126.976145321365,37.483664549277,카페
